Municipio;Contrato;Codigo;Orden;U. Genera;Generacion;Ejecucion;Duracion Odt;Acciones;latitud;longitud
GUACHUCAL;PRI 232.2023;1230775;24209370;Facturacion;2023-02-13 00:00;2023-02-24 10:44;00:26 Min;REVISION;0.953961;-77.7348377
PUPIALES;PRI 232.2023;278828;24209437;Facturacion;2023-02-13 00:00;2023-02-22 14:17;01:20 Min;REVISION;0.8724619;-77.6411251
PUPIALES;PRI 232.2023;634325;24209447;Facturacion;2023-02-13 00:00;2023-03-09 10:18;00:48 Min;REVISION;0.8702665;-77.6377346
IPIALES;PRI 232.2023;1021848;24209457;Facturacion;2023-02-13 00:00;2023-02-14 14:20;00:31 Min;REVISION;0.8312091;-77.6453216
PUPIALES;PRI 232.2023;281288;24213923;Facturacion;2023-02-13 00:00;2023-02-22 13:17;00:35 Min;INSTALACION;0.8982664;-77.6395567
PUPIALES;PRI 232.2023;279534;24218987;Facturacion;2023-02-13 00:00;2023-02-22 16:27;00:32 Min;REVISION;0.8675592;-77.6329162
PUPIALES;PRI 232.2023;1207174;24230860;Facturacion;2023-02-13 00:00;2023-02-22 17:07;00:32 Min;REVISION;0.8667921;-77.6355274
IPIALES;PRI 232.2023;248260;24246783;Facturacion;2023-02-13 00:00;2023-02-23 11:55;00:53 Min;INSTALACION;0.826651;-77.6406765
PUPIALES;PRI 232.2023;397034;24246791;Facturacion;2023-02-13 00:00;2023-02-24 17:36;00:35 Min;REVISION;0.8807691;-77.5990022
GUACHUCAL;PRI 232.2023;288398;24246871;Facturacion;2023-02-13 00:00;2023-02-24 09:45;00:38 Min;REVISION;0.9499191;-77.7778506
IPIALES;PRI 232.2023;568550;24260518;Facturacion;2023-02-13 00:00;2023-02-17 14:42;00:20 Min;REVISION;0.6894707;-77.5536981
ALDANA;PRI 232.2023;274140;24260533;Control Perdidas;2023-02-13 00:00;2023-02-13 12:04;00:43 Min;REVISION;0.8717546;-77.6897395
IPIALES;PRI 232.2023;1163880;24260552;Facturacion;2023-02-13 00:00;2023-02-22 14:39;00:27 Min;REVISION;0.8700055;-77.5789559
CUASPUD;PRI 232.2023;1249487;24260608;Facturacion;2023-02-13 00:00;2023-02-27 09:22;01:42 Min;INSTALACION;0.8768594;-77.7128726
IPIALES;PRI 232.2023;240196;24260657;Control Perdidas;2023-02-13 00:00;2023-02-13 11:38;01:01 Min;REVISION;0.8230333;-77.6352793
ALDANA;PRI 232.2023;274778;24261068;Facturacion;2023-02-13 00:00;2023-03-01 15:53;01:30 Min;INSTALACION;0.9249236;-77.6932518
FUNES;PRI 232.2023;1100559;24261111;Facturacion;2023-02-13 00:00;2023-02-16 14:23;00:44 Min;REVISION;1.0229075;-77.4112594
IPIALES;PRI 232.2023;1076979;24261323;Facturacion;2023-02-13 00:00;2023-02-21 16:15;00:29 Min;REVISION;0.8324203;-77.6444615
POTOSI;PRI 232.2023;1154699;24261388;Facturacion;2023-02-13 00:00;2023-03-16 10:38;01:32 Min;INSTALACION;0.7705706;-77.5925028
IPIALES;PRI 232.2023;241752;24261396;Facturacion;2023-02-13 00:00;2023-02-16 17:20;00:23 Min;REVISION;0.8256131;-77.63611
IPIALES;PRI 232.2023;1221999;24261420;Facturacion;2023-02-13 00:00;2023-02-14 16:08;00:40 Min;REVISION;0.8357196;-77.6270456
CUMBAL;PRI 232.2023;513799;24261451;Facturacion;2023-02-13 00:00;2023-03-07 15:23;00:29 Min;REVISION;0.9151696;-77.7922303
CORDOBA;PRI 232.2023;598462;24261483;Facturacion;2023-02-13 00:00;2023-02-17 12:47;00:59 Min;INSTALACION;0.8442575;-77.52862
POTOSI;PRI 232.2023;1022992;24261533;Facturacion;2023-02-13 00:00;2023-02-22 13:36;00:44 Min;REVISION;0.8268017;-77.5564578
IPIALES;PRI 232.2023;1103224;24261634;Facturacion;2023-02-13 00:00;2023-02-14 13:00;00:44 Min;REVISION;0.8320223;-77.6378618
CUMBAL;PRI 232.2023;261572;24261700;Facturacion;2023-02-13 00:00;2023-02-16 11:59;00:43 Min;INSTALACION;0.9248365;-77.8025994
CORDOBA;PRI 232.2023;8561681;24261797;Ges. Energetica;2023-02-13 00:00;2023-02-16 10:06;01:11 Min;REVISION;0.8549718;-77.5190446
IPIALES;PRI 232.2023;8561682;24261818;Ges. Energetica;2023-02-13 00:00;2023-02-15 09:59;01:02 Min;REVISION;0.8367176;-77.6368336
CUMBAL;PRI 232.2023;8561683;24261836;Ges. Energetica;2023-02-13 00:00;2023-02-21 15:11;00:48 Min;REVISION;0.9106471;-77.7927578
IPIALES;PRI 232.2023;8561684;24261860;Ges. Energetica;2023-02-13 00:00;2023-02-15 09:13;00:35 Min;REVISION;0.8294956;-77.641928
IPIALES;PRI 232.2023;8561685;24261921;Ges. Energetica;2023-02-13 00:00;2023-02-17 16:59;00:28 Min;REVISION;0.8231397;-77.6555279
CUASPUD;PRI 232.2023;8561686;24261937;Ges. Energetica;2023-02-13 00:00;2023-02-22 11:54;01:04 Min;REVISION;0.8599494;-77.7477956
IPIALES;PRI 232.2023;8561687;24261960;Ges. Energetica;2023-02-13 00:00;2023-02-14 12:31;00:45 Min;REVISION;0.8277203;-77.6375143
IPIALES;PRI 232.2023;8561688;24261976;Ges. Energetica;2023-02-13 00:00;2023-02-14 13:58;00:40 Min;REVISION;0.8278008135383852;-77.63754241168499
CUMBAL;PRI 232.2023;8561689;24261993;Ges. Energetica;2023-02-13 00:00;2023-02-27 15:49;01:09 Min;REVISION;0.9047724;-77.7780511
CUMBAL;PRI 232.2023;8561690;24262015;Ges. Energetica;2023-02-13 00:00;2023-02-21 16:04;00:25 Min;REVISION;0.9085461;-77.7912691
PUPIALES;PRI 232.2023;8561699;24263723;Ges. Energetica;2023-02-14 00:00;2023-02-15 11:20;00:19 Min;REVISION;0.8735281;-77.6410751
PUPIALES;PRI 232.2023;8561701;24263848;Ges. Energetica;2023-02-14 00:00;2023-02-15 11:40;00:15 Min;REVISION;0.8735439;-77.6410748
CUMBAL;PRI 232.2023;8561702;24263928;Ges. Energetica;2023-02-14 00:00;2023-02-27 11:42;00:38 Min;REVISION;0.8916619;-77.7987921
CUMBAL;PRI 232.2023;8561705;24264082;Ges. Energetica;2023-02-14 00:00;2023-02-28 10:11;00:58 Min;REVISION;0.8060479;-77.865534
IPIALES;PRI 232.2023;8561708;24264131;Ges. Energetica;2023-02-14 00:00;2023-02-15 13:52;01:00 Min;REVISION;0.8333866;-77.6406527
IPIALES;PRI 232.2023;474530;24264174;Facturacion;2023-02-14 00:00;2023-02-28 12:38;00:48 Min;REVISION;0.8283603;-77.6538974
CUASPUD;PRI 232.2023;8561712;24264370;Ges. Energetica;2023-02-14 00:00;2023-02-27 17:36;00:28 Min;REVISION;0.8883228;-77.757056
GUACHUCAL;PRI 232.2023;8561716;24264606;Ges. Energetica;2023-02-14 00:00;2023-02-27 11:36;00:31 Min;REVISION;1.0208014;-77.7595866
CONTADERO;PRI 232.2023;8561718;24264670;Ges. Energetica;2023-02-14 00:00;2023-02-23 13:26;00:32 Min;REVISION;0.9431564;-77.4988356
IPIALES;PRI 232.2023;643421;24264750;Facturacion;2023-02-14 00:00;2023-02-23 16:37;00:23 Min;REVISION;0.825159;-77.6355001
IPIALES;PRI 232.2023;244276;24281193;Facturacion;2023-02-14 00:00;2023-02-28 09:08;00:34 Min;REVISION;0.8354163;-77.6404964
IPIALES;PRI 232.2023;239032;24281217;Facturacion;2023-02-14 00:00;2023-02-23 17:09;00:27 Min;REVISION;0.8231154;-77.6381737
IPIALES;PRI 232.2023;246786;24281279;Facturacion;2023-02-14 00:00;2023-02-16 14:52;00:39 Min;REVISION;0.8275307;-77.659104
POTOSI;PRI 232.2023;903662;24281299;Facturacion;2023-02-14 00:00;2023-02-22 11:11;01:28 Min;INSTALACION;0.7993462;-77.5393719
PUERRES;PRI 232.2023;8561721;24281306;Ges. Energetica;2023-02-14 00:00;2023-02-16 13:22;00:12 Min;REVISION;0.8834984;-77.5074158
IPIALES;PRI 232.2023;631481;24281422;Facturacion;2023-02-14 00:00;2023-02-22 10:14;00:24 Min;REVISION;0.8313579;-77.6242597
IPIALES;PRI 232.2023;1127754;24281431;Facturacion;2023-02-14 00:00;2023-02-28 10:19;00:15 Min;REVISION;0.8255951;-77.6407202
IPIALES;PRI 232.2023;240670;24281450;Facturacion;2023-02-14 00:00;2023-02-23 14:36;00:30 Min;REVISION;0.8245745;-77.6386091
IPIALES;PRI 232.2023;1171570;24281493;Facturacion;2023-02-14 00:00;2023-02-23 15:12;00:22 Min;REVISION;0.8251982;-77.6618157
IPIALES;PRI 232.2023;1239694;24281504;Facturacion;2023-02-14 00:00;2023-02-23 14:39;00:23 Min;REVISION;0.8261696;-77.6640657
IPIALES;PRI 232.2023;8561727;24281581;Ges. Energetica;2023-02-14 00:00;2023-02-17 16:26;01:02 Min;REVISION;0.8592398;-77.5817157
IPIALES;PRI 232.2023;1073282;24281657;Facturacion;2023-02-14 00:00;2023-02-23 16:12;01:56 Min;REVISION;0.8259761;-77.6243763
IPIALES;PRI 232.2023;8561734;24281708;Ges. Energetica;2023-02-14 00:00;2023-02-15 14:58;00:41 Min;REVISION;0.8316646;-77.6383479
IPIALES;PRI 232.2023;8561737;24281743;Ges. Energetica;2023-02-14 00:00;2023-02-16 15:21;00:28 Min;REVISION;0.8279787;-77.6326669
IPIALES;PRI 232.2023;8561741;24281777;Ges. Energetica;2023-02-14 00:00;2023-02-18 10:55;00:45 Min;REVISION;0.8236002;-77.650362
PUERRES;PRI 232.2023;619668;24281827;Facturacion;2023-02-14 00:00;2023-03-01 14:39;00:49 Min;REVISION;0.882149;-77.5043355
IPIALES;PRI 232.2023;1143470;24281859;Facturacion;2023-02-14 00:00;2023-02-25 11:04;00:45 Min;REVISION;0.8328419;-77.6344939
IPIALES;PRI 232.2023;8561744;24281902;Ges. Energetica;2023-02-14 00:00;2023-02-15 16:32;00:31 Min;REVISION;0.8250692;-77.6292445
IPIALES;PRI 232.2023;1022487;24281909;Facturacion;2023-02-14 00:00;2023-02-28 10:57;00:12 Min;REVISION;0.8396821;-77.6795743
GUACHUCAL;PRI 232.2023;8561746;24281925;Ges. Energetica;2023-02-14 00:00;2023-02-27 14:51;01:07 Min;REVISION;0.9592512;-77.7318456
POTOSI;PRI 232.2023;8561748;24281947;Ges. Energetica;2023-02-14 00:00;2023-02-21 09:38;00:28 Min;REVISION;0.8088125;-77.5731702
IPIALES;PRI 232.2023;255518;24283415;Facturacion;2023-02-15 00:00;2023-02-23 10:31;01:42 Min;REVISION;0.8288008;-77.6130503
PUPIALES;PRI 232.2023;278986;24283486;Ges. Energetica;2023-02-15 00:00;2023-02-16 09:07;00:58 Min;INSTALACION;0.878041;-77.6422226
IPIALES;PRI 232.2023;1043710;24283491;Facturacion;2023-02-15 00:00;2023-02-23 15:15;00:45 Min;REVISION;0.8290081;-77.6200714
IPIALES;PRI 232.2023;611884;24283656;Facturacion;2023-02-15 00:00;2023-02-22 10:49;00:16 Min;REVISION;0.8359982;-77.6376483
IPIALES;PRI 232.2023;284886;24283730;Facturacion;2023-02-15 00:00;2023-02-18 11:10;00:34 Min;REVISION;0.8285324;-77.6103365
IPIALES;PRI 232.2023;439704;24283917;Facturacion;2023-02-15 00:00;2023-02-23 17:20;00:33 Min;REVISION;0.8239791;-77.6358166
GUACHUCAL;PRI 232.2023;286178;24313302;Facturacion;2023-02-15 00:00;2023-02-24 14:53;01:10 Min;REVISION;0.9034528;-77.7446664
IPIALES;PRI 232.2023;526072;24313529;Facturacion;2023-02-15 00:00;2023-02-17 10:13;01:16 Min;REVISION;0.8820851;-77.5894267
IMUES;PRI 232.2023;8561784;24313643;Ges. Energetica;2023-02-15 00:00;2023-02-17 10:03;01:04 Min;REVISION;1.026303;-77.4671838
IPIALES;PRI 232.2023;245054;24313712;Ges. Energetica;2023-02-15 00:00;2023-02-16 17:10;00:06 Min;REVISION;0.8298121;-77.6268387
IPIALES;PRI 232.2023;245056;24313741;Facturacion;2023-02-15 00:00;2023-02-20 15:48;01:19 Min;INSTALACION;0.8298483;-77.626938
CUASPUD;PRI 232.2023;1176157;24313791;Facturacion;2023-02-15 00:00;2023-02-25 09:25;00:35 Min;REVISION;0.8675841;-77.7244427
IPIALES;PRI 232.2023;1062972;24313832;Facturacion;2023-02-15 00:00;2023-02-16 15:41;00:24 Min;REVISION;0.8308344;-77.6448109
CORDOBA;PRI 232.2023;266538;24314291;Facturacion;2023-02-15 00:00;2023-02-17 12:11;00:34 Min;REVISION;0.8415158;-77.5093353
IPIALES;PRI 232.2023;1125637;24314367;Facturacion;2023-02-15 00:00;2023-02-28 10:03;01:32 Min;INSTALACION;0.8292479;-77.6528732
IPIALES;PRI 232.2023;1056920;24314399;Ges. Energetica;2023-02-15 00:00;2023-02-15 16:36;00:44 Min;REVISION;0.835827;-77.6480724
IPIALES;PRI 232.2023;245186;24314576;Facturacion;2023-02-15 00:00;2023-02-23 10:16;01:22 Min;REVISION;0.8278595;-77.6299471
PUPIALES;PRI 232.2023;440758;24314600;Ges. Energetica;2023-02-15 00:00;2023-02-16 10:22;01:02 Min;REVISION;0.8598929;-77.6192557
IPIALES;PRI 232.2023;255634;24314615;Facturacion;2023-02-15 00:00;2023-02-16 09:23;01:50 Min;REVISION;0.8290284;-77.6136175
CUMBAL;PRI 232.2023;1207840;24314666;Facturacion;2023-02-15 00:00;2023-02-24 09:37;00:41 Min;REVISION;0.9048453;-77.7884159
IPIALES;PRI 232.2023;1145350;24314683;Ges. Energetica;2023-02-15 00:00;2023-02-18 10:21;00:40 Min;REVISION;0.8264617;-77.6672656
GUACHUCAL;PRI 232.2023;1017307;24314686;Facturacion;2023-02-15 00:00;2023-02-24 12:02;00:28 Min;REVISION;0.9597668;-77.733034
IMUES;PRI 232.2023;8561809;24314733;Ges. Energetica;2023-02-15 00:00;2023-02-15 16:48;00:39 Min;REVISION;1.0238433;-77.4801547
IPIALES;PRI 232.2023;8561810;24314916;Ges. Energetica;2023-02-15 00:00;2023-02-20 15:58;01:32 Min;REVISION;0.8459657;-77.5877337
PUERRES;PRI 232.2023;265238;24314917;Facturacion;2023-02-15 00:00;2023-02-22 11:53;01:06 Min;INSTALACION;0.8934476;-77.5181417
GUACHUCAL;PRI 232.2023;285736;24314941;Facturacion;2023-02-15 00:00;2023-02-24 11:22;00:29 Min;REVISION;0.9600017;-77.733201
IPIALES;PRI 232.2023;8561811;24314944;Ges. Energetica;2023-02-15 00:00;2023-02-18 11:08;00:40 Min;REVISION;0.8268642;-77.6681213
PUERRES;PRI 232.2023;8561812;24314964;Ges. Energetica;2023-02-15 00:00;2023-02-16 11:25;00:27 Min;REVISION;0.8767754;-77.5030247
CORDOBA;PRI 232.2023;8561813;24314985;Ges. Energetica;2023-02-15 00:00;2023-02-16 22:17;14:25 Min;REVISION;0.8618692;-77.5558791
CUMBAL;PRI 232.2023;8561814;24315002;Ges. Energetica;2023-02-15 00:00;2023-02-21 17:26;00:58 Min;REVISION;0.8535429;-77.8243021
CUMBAL;PRI 232.2023;8561815;24315037;Ges. Energetica;2023-02-15 00:00;2023-02-21 15:48;01:10 Min;REVISION;0.8504559;-77.8099942
IPIALES;PRI 232.2023;1069778;24315040;Facturacion;2023-02-15 00:00;2023-02-20 16:30;00:52 Min;REVISION;0.8316659;-77.6519881
CORDOBA;PRI 232.2023;8561816;24315093;Ges. Energetica;2023-02-15 00:00;2023-02-16 11:48;01:21 Min;REVISION;0.850457;-77.5096812
CONTADERO;PRI 232.2023;8561817;24315145;Ges. Energetica;2023-02-15 00:00;2023-02-23 14:08;01:11 Min;REVISION;0.9461474;-77.5021486
IPIALES;PRI 232.2023;236948;24339542;Ges. Energetica;2023-02-16 00:00;2023-02-17 10:08;00:22 Min;REVISION;0.8219773;-77.6338464
POTOSI;PRI 232.2023;1107726;24339714;Ges. Energetica;2023-02-16 00:00;2023-02-17 09:43;00:51 Min;REVISION;0.8090951;-77.5718463
IPIALES;PRI 232.2023;1204805;24340236;Facturacion;2023-02-16 00:00;2023-02-17 17:20;00:30 Min;INSTALACION;0.8306132;-77.6043706
PUPIALES;PRI 232.2023;283064;24340251;Facturacion;2023-02-16 00:00;2023-02-25 09:31;02:16 Min;INSTALACION;0.9186236;-77.6333728
GUACHUCAL;PRI 232.2023;1155979;24340304;Facturacion;2023-02-16 00:00;2023-02-24 13:26;00:30 Min;INSTALACION;0.9636547;-77.7485732
IPIALES;PRI 232.2023;633523;24340313;Facturacion;2023-02-16 00:00;2023-02-21 13:34;00:35 Min;REVISION;0.8246909;-77.6510389
IPIALES;PRI 232.2023;435478;24340542;Facturacion;2023-02-16 00:00;2023-02-21 17:19;00:34 Min;REVISION;0.8253746;-77.6305714
CORDOBA;PRI 232.2023;8561855;24340583;Ges. Energetica;2023-02-16 00:00;2023-02-16 16:02;00:52 Min;REVISION;0.8499049;-77.51598
IPIALES;PRI 232.2023;1064210;24340780;Facturacion;2023-02-16 00:00;2023-02-21 08:31;00:44 Min;INSTALACION;0.8327149;-77.6425167
IPIALES;PRI 232.2023;8561872;24341103;Ges. Energetica;2023-02-16 00:00;2023-02-20 17:42;00:24 Min;REVISION;0.8349197;-77.6488437
CUMBAL;PRI 232.2023;8561874;24341145;Ges. Energetica;2023-02-16 00:00;2023-02-27 13:04;00:31 Min;REVISION;0.9119904;-77.8143018
IPIALES;PRI 232.2023;8561876;24341205;Ges. Energetica;2023-02-16 00:00;2023-02-18 10:31;02:08 Min;REVISION;0.8542536;-77.5839948
PUPIALES;PRI 232.2023;280910;24341238;Ges. Energetica;2023-02-16 00:00;2023-02-23 14:01;165:37 Min;INSTALACION;0.9039043;-77.613635
IPIALES;PRI 232.2023;8561878;24341244;Ges. Energetica;2023-02-16 00:00;2023-02-20 18:03;00:51 Min;REVISION;0.8284955;-77.6261228
POTOSI;PRI 232.2023;294322;24341787;Ges. Energetica;2023-02-16 00:00;2023-02-22 10:57;01:11 Min;INSTALACION;0.827249;-77.5582776
GUALMATAN;PRI 232.2023;276026;24341796;Ges. Energetica;2023-02-16 00:00;2023-02-23 16:03;00:46 Min;REVISION;0.9087691;-77.5900827
ALDANA;PRI 232.2023;1100451;24341804;Ges. Energetica;2023-02-16 00:00;2023-02-21 10:10;00:25 Min;REVISION;0.9238187;-77.6892406
GUACHUCAL;PRI 232.2023;1159487;24341809;Ges. Energetica;2023-02-16 00:00;2023-03-01 11:24;00:59 Min;INSTALACION;0.9661157;-77.7188951
PUPIALES;PRI 232.2023;281542;24341811;Ges. Energetica;2023-02-16 00:00;2023-02-23 11:23;01:04 Min;INSTALACION;0.9201194;-77.6519274
CORDOBA;PRI 232.2023;8547407;24341912;Ges. Energetica;2023-02-16 00:00;2023-02-23 12:35;00:21 Min;REVISION;0.8461238;-77.5481119
CORDOBA;PRI 232.2023;8536227;24341919;Ges. Energetica;2023-02-16 00:00;2023-02-23 16:39;00:25 Min;REVISION;0.8582239;-77.5198908
PUERRES;PRI 232.2023;1221636;24341926;Ges. Energetica;2023-02-16 00:00;2023-02-25 11:07;00:41 Min;REVISION;0.8531815;-77.470096
IPIALES;PRI 232.2023;8518064;24341929;Ges. Energetica;2023-02-16 00:00;2023-02-18 11:28;00:32 Min;REVISION;0.828768;-77.6215301
IPIALES;PRI 232.2023;8546290;24341933;Ges. Energetica;2023-02-16 00:00;2023-02-18 10:53;00:27 Min;REVISION;0.8245867;-77.6207691
CONTADERO;PRI 232.2023;8544937;24341935;Ges. Energetica;2023-02-16 00:00;2023-02-23 15:41;00:23 Min;REVISION;0.9523831;-77.486493
CUASPUD;PRI 232.2023;8547966;24342146;Ges. Energetica;2023-02-16 00:00;2023-02-28 15:08;00:14 Min;REVISION;0.8682839;-77.7047379
GUACHUCAL;PRI 232.2023;8535123;24342349;Ges. Energetica;2023-02-16 00:00;2023-02-27 13:45;00:17 Min;REVISION;0.9569099;-77.7733454
IPIALES;PRI 232.2023;8540011;24342350;Ges. Energetica;2023-02-16 00:00;2023-02-20 16:50;00:33 Min;REVISION;0.7685251;-77.6418116
IPIALES;PRI 232.2023;8534831;24342351;Ges. Energetica;2023-02-16 00:00;2023-02-25 09:41;00:21 Min;REVISION;0.8276956;-77.591626
IPIALES;PRI 232.2023;8533876;24342352;Ges. Energetica;2023-02-16 00:00;2023-02-20 15:58;00:29 Min;REVISION;0.7629287;-77.6587283
FUNES;PRI 232.2023;8544122;24342358;Ges. Energetica;2023-02-16 00:00;2023-02-28 10:12;00:21 Min;REVISION;1.0031123;-77.4477092
IPIALES;PRI 232.2023;8543643;24342362;Ges. Energetica;2023-02-16 00:00;2023-02-21 17:27;00:34 Min;REVISION;0.8382665;-77.6493318
IPIALES;PRI 232.2023;440832;24342366;Ges. Energetica;2023-02-16 00:00;2023-02-23 13:20;00:21 Min;REVISION;0.8252711;-77.6436235
PUPIALES;PRI 232.2023;8544114;24342371;Ges. Energetica;2023-02-16 00:00;2023-02-23 12:53;00:20 Min;REVISION;0.8725275;-77.6422429
CORDOBA;PRI 232.2023;8549310;24342374;Ges. Energetica;2023-02-16 00:00;2023-02-23 14:05;00:24 Min;REVISION;0.8407748;-77.4995697
IPIALES;PRI 232.2023;8535127;24342379;Ges. Energetica;2023-02-16 00:00;2023-02-23 12:19;00:22 Min;REVISION;0.8247652;-77.6210988
POTOSI;PRI 232.2023;8546447;24342383;Ges. Energetica;2023-02-16 00:00;2023-02-21 14:30;00:25 Min;REVISION;0.7664484;-77.5918295
FUNES;PRI 232.2023;637017;24342389;Ges. Energetica;2023-02-16 00:00;2023-02-28 11:15;00:16 Min;REVISION;0.9384469;-77.453558
POTOSI;PRI 232.2023;8545340;24342394;Ges. Energetica;2023-02-16 00:00;2023-02-23 11:25;00:30 Min;REVISION;0.831322;-77.5656542
IPIALES;PRI 232.2023;1053003;24342425;Ges. Energetica;2023-02-16 00:00;2023-02-18 12:25;00:23 Min;REVISION;0.8056959;-77.5807416
CUASPUD;PRI 232.2023;590364;24342445;Ges. Energetica;2023-02-16 00:00;2023-02-21 09:10;01:14 Min;INSTALACION;0.8625212;-77.7258278
IMUES;PRI 232.2023;1120189;24343275;Facturacion;2023-02-17 00:00;2023-03-14 14:14;00:13 Min;REVISION;1.0266789;-77.482189
IPIALES;PRI 232.2023;1225151;24343400;Facturacion;2023-02-17 00:00;2023-02-18 10:44;00:37 Min;REVISION;0.8256132;-77.6661838
IPIALES;PRI 232.2023;245552;24369740;Facturacion;2023-02-17 00:00;2023-02-23 16:16;00:55 Min;REVISION;0.8264601;-77.6332098
PUPIALES;PRI 232.2023;283308;24370016;Ges. Energetica;2023-02-17 00:00;2023-02-23 14:49;00:50 Min;INSTALACION;0.8983278;-77.593577
IPIALES;PRI 232.2023;446436;24370066;Facturacion;2023-02-17 00:00;2023-03-06 14:56;01:00 Min;INSTALACION;0.8248061;-77.6605478
IPIALES;PRI 232.2023;8561901;24370209;Ges. Energetica;2023-02-17 00:00;2023-02-21 16:14;00:22 Min;REVISION;0.8346422;-77.653902
IPIALES;PRI 232.2023;8561905;24370318;Ges. Energetica;2023-02-17 00:00;2023-02-18 11:54;00:16 Min;REVISION;0.8262981;-77.6581498
IPIALES;PRI 232.2023;434940;24372698;Facturacion;2023-02-17 00:00;2023-02-25 10:49;00:47 Min;INSTALACION;0.8230313;-77.6320491
IPIALES;PRI 232.2023;1031477;24398529;Facturacion;2023-02-17 00:00;2023-02-21 13:22;01:42 Min;REVISION;0.8287828;-77.6561042
POTOSI;PRI 232.2023;445098;24398594;Control Perdidas;2023-02-17 00:00;2023-02-17 11:25;01:05 Min;REVISION;0.7903107;-77.5607599
IMUES;PRI 232.2023;292622;24398694;Control Perdidas;2023-02-17 00:00;2023-02-17 11:42;01:26 Min;REVISION;1.0256861;-77.466623
ALDANA;PRI 232.2023;1047486;24398699;Ges. Energetica;2023-02-17 00:00;2023-02-21 11:39;00:28 Min;INSTALACION;0.95046;-77.6986396
CUMBAL;PRI 232.2023;1174645;24399137;Facturacion;2023-02-17 00:00;2023-02-27 12:50;00:52 Min;INSTALACION;0.9417369;-77.8010362
ALDANA;PRI 232.2023;1173182;24399149;Ges. Energetica;2023-02-17 00:00;2023-02-21 10:54;00:31 Min;INSTALACION;0.9492176;-77.6955667
ALDANA;PRI 232.2023;1142659;24399155;Ges. Energetica;2023-02-17 00:00;2023-02-27 10:21;00:24 Min;REVISION;0.9502558;-77.7012768
IPIALES;PRI 232.2023;464866;24399193;Facturacion;2023-02-17 00:00;2023-02-21 17:47;00:39 Min;REVISION;0.8282515;-77.6407321
IPIALES;PRI 232.2023;1203362;24399202;Facturacion;2023-02-17 00:00;2023-02-24 16:51;00:28 Min;REVISION;0.8298601;-77.6357149
IPIALES;PRI 232.2023;246566;24399221;Facturacion;2023-02-17 00:00;2023-02-21 14:35;00:46 Min;REVISION;0.8289139;-77.6554084
IPIALES;PRI 232.2023;8561918;24399227;Ges. Energetica;2023-02-17 00:00;2023-02-20 15:41;00:48 Min;REVISION;0.8220293;-77.6240425
IPIALES;PRI 232.2023;8548686;24399234;Facturacion;2023-02-17 00:00;2023-02-27 17:38;00:29 Min;REVISION;0.8250616;-77.6482417
PUERRES;PRI 232.2023;541316;24399246;Facturacion;2023-02-17 00:00;2023-03-29 11:18;01:53 Min;REVISION;0.8023566;-77.3160865
IPIALES;PRI 232.2023;240704;24399307;Facturacion;2023-02-17 00:00;2023-02-27 15:11;00:32 Min;REVISION;0.8236971;-77.6382485
IPIALES;PRI 232.2023;8552484;24399353;Ges. Energetica;2023-02-17 00:00;2023-02-20 17:46;00:41 Min;REVISION;0.8269271;-77.6619519
IPIALES;PRI 232.2023;8552487;24399360;Ges. Energetica;2023-02-17 00:00;2023-02-20 18:30;00:20 Min;REVISION;0.8269029;-77.6619147
CONTADERO;PRI 232.2023;1060964;24399494;Facturacion;2023-02-17 00:00;2023-03-06 12:52;01:09 Min;REVISION;0.9075651;-77.5469459
IPIALES;PRI 232.2023;1049201;24399531;Facturacion;2023-02-17 00:00;2023-02-27 11:52;00:32 Min;REVISION;0.8191737;-77.6229388
CONTADERO;PRI 232.2023;435734;24399595;Facturacion;2023-02-17 00:00;2023-02-21 09:08;00:49 Min;REVISION;0.9295315;-77.495215
IPIALES;PRI 232.2023;8561937;24400679;Ges. Energetica;2023-02-17 00:00;2023-02-21 14:18;00:54 Min;REVISION;0.824296;-77.6285569
IPIALES;PRI 232.2023;8521819;24400702;Facturacion;2023-02-17 00:00;2023-03-01 17:21;00:29 Min;REVISION;0.8653441;-77.5843992
IPIALES;PRI 232.2023;8561938;24400725;Ges. Energetica;2023-02-17 00:00;2023-03-01 16:08;00:18 Min;REVISION;0.8241959;-77.6379674
GUALMATAN;PRI 232.2023;276360;24400726;Facturacion;2023-02-17 00:00;2023-03-27 10:36;01:33 Min;INSTALACION;0.9020048;-77.572424
GUACHUCAL;PRI 232.2023;1106779;24400739;Facturacion;2023-02-17 00:00;2023-03-07 12:46;00:34 Min;REVISION;0.9592158;-77.7329727
GUACHUCAL;PRI 232.2023;1106843;24400752;Facturacion;2023-02-17 00:00;2023-03-07 11:53;00:51 Min;REVISION;0.9591732;-77.7329634
