Codigo;Orden;latitud;longitud
563540;25963968;1.5872396,-77.0391392;
194740;25963978;1.4570641,-77.0931217;
1097267;25963985;1.4569269,-77.0931795;
372420;25963995;1.5585374,-77.0055662;
199864;25964014;1.4771541,-77.0199225;
366656;25967722;1.6700451,-77.0197596;
1114953;25967727;1.5153827,-77.0446129;
1024810;25967733;1.5152189,-77.0447519;
1167349;25967741;1.5155666,-77.0447129;
1024796;25967745;1.5183059,-77.0438993;
369708;25967845;1.5992071,-76.9696648;
8565446;25999813;1.5678687,-76.9684203;
1248382;25999853;1.6032725,-76.9706743;
1130564;25999870;1.6027929,-76.9677384;
370846;25999927;1.605236,-76.9718707;
8546661;25999937;1.6015884,-76.9669995;
1047990;25999950;1.602777,-76.9667491;
1266360;25999962;1.6029818,-76.9665576;
371204;25999974;1.6045756,-76.9669165;
618878;25999982;1.604669,-76.9669374;
8526269;26020364;1.5870088,-76.9677407;
362408;26062107;1.6639524,-77.0227237;
197088;26062112;1.4241546,-77.1145064;
197080;26062139;1.4232,-77.1150812;
1205855;26062177;1.4171318,-77.1196304;
1040299;26062202;1.3929421,-77.1357;
629964;26062256;1.4099887,-77.1059294;
197144;26062966;1.4168938,-77.0700644;
196516;26063083;1.3990722,-77.120494;
1100072;26063097;1.4167734,-77.1077942;
197114;26063117;1.4149378,-77.111438;
8565514;26063581;1.6685265,-77.0103575;
369514;26063589;1.5997845,-76.9719695;
1164471;26063742;1.6015618,-76.9663548;
8544291;26063770;1.6015976,-76.9663288;
1229373;26063780;1.6017494,-76.9661831;
1072962;26063790;1.6030355,-76.9682144;
8529781;26063798;1.6029706,-76.9681111;
370872;26063806;1.6062669,-76.9718523;
1002772;26063816;1.6065556,-76.9723087;
605321;26063830;1.6067446,-76.9721713;
605391;26063853;1.6067253,-76.9721172;
605389;26063862;1.6067372,-76.9720786;
373800;26064513;1.6095851,-76.9511597;
363496;26082755;1.6521742,-76.9660439;
434216;26082999;1.6016165,-76.969648;
1111381;26083013;1.6017608,-76.9695706;
588381;26083031;1.6017254,-76.9694646;
1022959;26094687;1.4737571,-77.0809223;
1166519;26094708;1.5962536,-77.0128553;
195380;26094783;1.5413713,-77.0307071;
195318;26094791;1.5436369,-77.0298351;
1115678;26094863;1.5181551,-77.069422;
586913;26095209;1.6701357,-77.0107071;
1044027;26096225;1.4507272,-77.0755573;
8565590;26096885;1.5151295,-77.0458676;
548499;26121361;1.4697276,-77.0413176;
506150;26121362;1.5143786,-77.0467553;
400036;26121583;1.4050854,-77.1247635;
8555092;26121665;1.5696637,-76.9393234;
8565626;26122528;1.5870401,-76.9678205;
441628;26123037;1.5825871,-76.9110572;
373514;26123049;1.5657903,-76.9242247;
1067317;26123508;1.4064505,-77.0500032;
1091602;26125873;1.5605271,-76.9928295;
628764;26125886;1.5630952,-76.9945404;
1092771;26125922;1.4782132,-77.0788634;
193132;26125936;1.4782192,-77.0788578;
193130;26125942;1.4782255,-77.0789124;
363656;26125946;1.6719397,-76.993395;
1067327;26152493;1.4250521,-77.0738093;
1213589;26154877;1.42811,-77.0990204;
1267990;26154970;1.6376778,-76.9668503;
374332;26155038;1.6288561,-76.9662897;
362428;26155515;1.6629676,-77.0209271;
364346;26155587;1.672061,-77.0273065;
364394;26155595;1.6792185,-77.0412984;
603213;26159080;1.6226622,-77.0617112;
370416;26190172;1.5967588,-76.9715721;
369846;26198700;1.6002745,-76.9703239;
1093936;26198704;1.6673029,-77.0136669;
641551;26198710;1.667271,-77.0136274;
468172;26198715;1.5766965,-76.9920459;
569112;26198722;1.57656,-76.9919543;
371194;26198769;1.6042493,-76.9669171;
1068912;26198777;1.6042469,-76.9669511;
364282;26200618;1.6848546,-77.0549426;
1036475;26200875;1.4766875,-77.0208453;
1036606;26200918;1.474867,-77.0245724;
1225353;26200935;1.4763752,-77.0186416;
1218845;26200942;1.4797695,-77.0173728;
1168021;26200955;1.50078,-76.9913943;
1085080;26201567;1.570225,-76.938445;
1204373;26207542;1.6693606,-77.0185907;
446922;26207688;1.684782,-76.9337654;
442950;26207790;1.5869146,-76.9564317;
370084;26207830;1.6037958,-76.9722388;
511154;26207894;1.6846145,-76.9503784;
8565741;26208200;1.579145,-76.9685094;
8565743;26208359;1.4182835,-76.9942939;
8565751;26208547;1.4774851,-77.0167543;
8565754;26208642;1.4592995,-77.0489683;
444098;26208701;1.5967735,-76.969471;
1031058;26208707;1.6021678,-76.9670736;
605417;26208723;1.6023123,-76.9671626;
1244083;26208737;1.6024144,-76.9691705;
1197954;26208750;1.6019189,-76.9694457;
1196065;26208764;1.6018167,-76.9695069;
370060;26208777;1.6023151,-76.9709046;
574610;26208789;1.6065698,-76.9715708;
434206;26208802;1.6064347,-76.9715546;
370150;26208810;1.605793,-76.9725247;
434208;26208817;1.6064993,-76.9715326;
1002784;26208831;1.6065955,-76.9715754;
370154;26208842;1.6059129,-76.9726444;
637150;26208960;1.6007108,-76.9741191;
8565761;26208971;1.4031002,-77.025393;
1047996;26208973;1.6002855,-76.9739776;
605407;26208996;1.6024711,-76.9672377;
1035007;26209619;1.3108039,-77.0387393;
472268;26212518;1.6866244,-76.9539504;
8565772;26232159;1.4761541,-77.0135966;
1226913;26241732;1.6544784,-77.0144085;
8565781;26241863;1.6030626,-76.9676002;
1024244;26241906;1.6021699,-76.9671305;
8565785;26241993;1.4032572,-77.0249377;
8565816;26244715;1.642997,-77.0196604;
361606;26245007;1.6686186,-77.0130012;
1239000;26245016;1.6686924,-77.0130316;
1078499;26246154;1.4767023,-77.0206459;
1078499;26246265;1.4766263,-77.020799;
1011407;26250811;1.4766633,-77.0207799;
548603;26250818;1.4766073,-77.0208152;
1002465;26252031;1.4765468,-77.020963;
1246500;26252149;1.4763822,-77.0208499;
1196647;26260913;1.4766098,-77.0208914;
370850;26263967;1.6059139,-76.9723813;
370848;26263978;1.6054612,-76.9720329;
1175410;26263995;1.6034917,-76.9729942;
457566;26264006;1.6035266,-76.9730186;
1247183;26264024;1.5391762,-77.0319529;
1222091;26264034;1.5396656,-77.0316438;
1194882;26264042;1.5389418,-77.0320638;
195280;26264046;1.5380925,-77.0323956;
195372;26264061;1.5344042,-77.0340925;
8565866;26265202;1.4247646,-77.1175063;
8565867;26265329;1.3866064,-77.1382862;
1196391;26266268;1.4768843,-77.0140169;
8565874;26266700;1.405104,-77.1247462;
8565876;26266759;1.4294358,-77.0961297;
8565877;26266845;1.3857103,-77.0350952;
8565883;26267093;1.3870721,-77.1377456;
8565886;26267122;1.4104011,-77.1263156;
8565889;26267199;1.4085573,-77.0568176;
1230463;26287683;1.6708967,-76.9910142;
1094513;26297782;1.6658829,-76.9802569;
1250514;26297811;1.6690456,-76.9848246;
363986;26297854;1.6666137,-76.9808217;
1108563;26297911;1.6693609,-76.9845255;
363766;26297920;1.6661171,-76.9802944;
1016407;26306433;1.5101765,-77.0493665;
404752;26306442;1.5100326,-77.049571;
458754;26306456;1.5101112,-77.0494542;
1024269;26306468;1.5100911,-77.0495792;
194504;26306486;1.5099345,-77.0496511;
193342;26306513;1.5097697,-77.0497146;
1063234;26306527;1.645226,-77.0199216;
548689;26306564;1.6433568,-77.0193572;
362664;26306575;1.6434716,-77.0194033;
1018074;26306888;1.6450913,-77.0198345;
1168192;26307404;1.6561857,-77.0131087;
1164891;26307952;1.4763676,-77.0814825;
365240;26309564;1.6241043,-77.0674629;
365528;26309605;1.6541184,-77.0762342;
366892;26309666;1.6551569,-77.0614516;
1072954;26309708;1.6019308,-76.9669118;
638877;26309714;1.6018802,-76.9668708;
1005777;26309721;1.6020702,-76.9670233;
531049;26309728;1.5965474,-76.9685582;
605436;26309730;1.6020452,-76.9669977;
400434;26309732;1.6486671,-77.0613082;
1248582;26309761;1.6014406,-76.9738789;
8556317;26309788;1.6041691,-76.9742647;
374398;26309813;1.6178015,-76.9670031;
1058084;26309824;1.6163987,-76.9693946;
1048798;26309911;1.6477503,-76.9726783;
8553493;26309927;1.5989704,-76.97291;
1111989;26309933;1.6708704,-76.9800466;
369446;26309941;1.5988278,-76.9707118;
1177892;26309953;1.6558118,-77.061697;
1104550;26309956;1.604959,-76.9649467;
1196714;26309967;1.6474407,-77.0841252;
1103522;26309984;1.6054692,-76.9661443;
1149216;26310029;1.6037144,-76.9731184;
1087149;26310697;1.5991989,-76.9732332;
8565956;26310988;1.6094917,-76.9513211;
1123194;26330816;1.6012351,-76.9710662;
415468;26330837;1.595976,-76.9696317;
371246;26330853;1.5959578,-76.9696572;
374342;26330865;1.6242663,-76.9663822;
1104317;26330939;1.6048954,-76.9647808;
370008;26330982;1.601323,-76.9710444;
370592;26331000;1.6015971,-76.9709086;
1123196;26331013;1.6012784,-76.9710948;
370582;26331034;1.6011299,-76.97115;
1104316;26331058;1.6051016,-76.9654501;
557171;26331071;1.6207596,-76.9741459;
1016442;26331111;1.6194688,-76.9723124;
461664;26331130;1.6044534,-76.9725544;
629940;26331146;1.6043134,-76.9725275;
1237045;26331154;1.6045597,-76.9724843;
537251;26331189;1.6046463,-76.9723018;
1218891;26331200;1.6047346,-76.9723156;
372020;26331216;1.5948277,-77.016667;
1003889;26331607;1.667161,-77.0136617;
1206845;26331618;1.6674897,-77.0136134;
457482;26331634;1.6674675,-77.0136338;
362204;26331693;1.669064,-77.0127307;
361508;26331699;1.6691222,-77.0126576;
1138630;26331742;1.4244005,-77.0574725;
1178335;26331764;1.418393,-77.0632141;
1205576;26332862;1.6416149,-77.0296452;
374450;26333229;1.6116146,-76.9644831;
1073509;26335703;1.6955176,-77.0219559;
400036;26349321;1.4050924,-77.1247627;
8566096;26349640;1.430364,-77.0977217;
193844;26350366;1.4982985,-77.0510495;
1206972;26350465;1.5859838,-77.0247963;
511300;26350527;1.5596313,-77.0359041;
1224960;26350829;1.6607256,-77.0244476;
1161154;26354637;1.595974,-76.969586;
1120030;26354689;1.5771397,-76.9666484;
8538160;26354720;1.5769531,-76.9665204;
372622;26354739;1.5763994,-76.9667624;
621941;26354759;1.5762168,-76.9667099;
1085833;26354877;1.6030456,-76.9662106;
566143;26354979;1.6715501,-77.0129215;
1028804;26355003;1.6715397,-77.0147447;
1103505;26355045;1.6051467,-76.9665044;
1104631;26355059;1.6051843,-76.9664992;
1104637;26355073;1.6054775,-76.9660028;
1103207;26355107;1.6053874,-76.9659059;
1076069;26355132;1.5145992,-77.0466974;
409236;26355150;1.5146223,-77.0466835;
412612;26355165;1.5145177,-77.0467299;
193454;26355184;1.5145233,-77.0467632;
415330;26355201;1.5146168,-77.0466317;
463516;26355242;1.596614,-76.9730644;
8566164;26355445;1.5157537,-77.0470074;
8566167;26355626;1.5150611,-77.048357;
8566170;26355728;1.5158828,-77.0472009;
1106695;26357809;1.5160994,-77.0456646;
1053093;26357928;1.5108266,-77.0491282;
447278;26357948;1.5172033,-77.0465078;
645720;26357957;1.5170012,-77.0465271;
1070673;26357973;1.5168697,-77.0465398;
1037360;26357979;1.5166982,-77.0465804;
613580;26357990;1.5164962,-77.0465029;
591121;26358003;1.5162783,-77.0468024;
1110952;26360745;1.5864853,-76.9684012;
371474;26360753;1.5953919,-77.019065;
588347;26360804;1.6011445,-76.9687814;
588363;26360811;1.6008894,-76.9687903;
371068;26360833;1.6009916,-76.9688523;
371104;26360861;1.6008088,-76.9690177;
8566213;26360874;1.5211396,-77.0429334;
1226166;26360963;1.6241935,-77.0674963;
365242;26361000;1.6241882,-77.0674712;
546571;26361012;1.6241931,-77.067422;
365244;26361076;1.6243058,-77.0673898;
1226128;26361084;1.624024,-77.0675492;
8566214;26380120;1.4407276,-77.0595995;
8566215;26405967;1.596075,-77.0166815;
1202920;26438882;1.579358,-76.9682572;
1218373;26440168;1.6025157,-76.9692372;
8566228;26440318;1.4780018,-77.0788614;
403840;26460342;1.6060987,-76.9715414;
447292;26460347;1.6060823,-76.971519;
375334;26460355;1.6058216,-76.9718231;
643968;26460359;1.4716454,-77.0794385;
1031023;26460369;1.4716791,-77.0794546;
1205975;26460376;1.4711238,-77.0796062;
1117231;26460385;1.4709578,-77.079597;
1166798;26460393;1.4703108,-77.0796442;
192768;26461633;1.4739843,-77.0813856;
8566305;26465748;1.6632315,-77.0210556;
621943;26465810;1.6028044,-76.9674124;
1103520;26465875;1.6046498,-76.9655521;
1262863;26465921;1.6030625,-76.9665927;
1265707;26465990;1.674765,-76.9972051;
1092949;26467369;1.6832861,-77.0242457;
361182;26467375;1.6700901,-77.0089001;
8566348;26467706;1.5790862,-76.9653623;
8566353;26488291;1.4437282,-77.0706452;
638889;26488503;1.6026092,-76.967396;
8557502;26488509;1.6026982,-76.9673984;
1169717;26488527;1.6026419,-76.9674105;
1082743;26488553;1.474056,-77.0813394;
369408;26488558;1.5985095,-76.9714707;
1058556;26488565;1.4740871,-77.0813327;
192512;26488572;1.4740832,-77.0810699;
1232885;26488574;1.5148456,-77.0480542;
1091277;26488580;1.4740133,-77.0809425;
192884;26488592;1.4726446,-77.0812325;
193244;26488626;1.5165511,-77.0456619;
1044206;26488690;1.5974296,-76.9703199;
1178339;26488702;1.5974021,-76.9703294;
193490;26488846;1.5160829,-77.0453173;
639449;26488877;1.6034366,-76.9907135;
192834;26488889;1.4726162,-77.0812595;
1177878;26488892;1.4412088,-77.0888056;
1150780;26489091;1.3952525,-77.0274483;
1093002;26489106;1.6047619,-76.9716817;
1093486;26489128;1.6046476,-76.9716061;
1265026;26489131;1.6021778,-76.9713212;
371494;26489175;1.5946559,-77.0197545;
371632;26489190;1.5962211,-77.0148443;
8566370;26490066;1.6696588,-77.0094205;
1071872;26492994;1.6694849,-77.0130104;
1027670;26509812;1.6439263,-77.0151543;
1231564;26509856;1.4224547,-77.0714108;
1020716;26509867;1.5996366,-76.9698223;
463792;26510023;1.6798863,-77.0359078;
8543753;26510122;1.6700928,-77.0097639;
8553662;26510127;1.6701397,-77.0098044;
1205348;26510133;1.6701167,-77.0098687;
1044235;26510305;1.5983497,-76.9714195;
196594;26514290;1.4049735,-77.1124588;
196466;26514349;1.4002214,-77.1239747;
361204;26514351;1.6707191,-77.0098053;
361920;26514353;1.6712956,-77.0102419;
1118382;26514356;1.6696893,-77.0241771;
557417;26514361;1.6684552,-77.0104549;
1230838;26514364;1.3952518,-77.0273858;
1029998;26514371;1.5160775,-77.0469144;
1186193;26514374;1.5158726,-77.0470894;
196428;26514393;1.3931474,-77.1315447;
1076076;26514446;1.5157898,-77.0469984;
1187570;26514461;1.5157794,-77.0472588;
1037365;26514474;1.5155958,-77.0470318;
1171587;26514479;1.516084,-77.0469046;
372978;26514562;1.5917025,-77.0307907;
643842;26514609;1.5674244,-77.0221357;
1016415;26514854;1.5872764,-77.0339166;
8548085;26514903;1.5918915,-77.0308905;
8552555;26514938;1.5923045,-77.0290198;
425638;26514992;1.6776802,-77.0651268;
1029984;26515053;1.5160344,-77.0467949;
1055702;26515063;1.5158452,-77.0464187;
447266;26515070;1.515883,-77.0463703;
469048;26515077;1.5157612,-77.0463029;
1024811;26515085;1.5153048,-77.0463068;
193276;26515091;1.5153041,-77.0462863;
8566508;26544649;1.4840984,-77.0810768;
8566511;26544733;1.5179948,-77.0396658;
8566512;26544798;1.5100209,-77.0498892;
195522;26546376;1.5220297,-77.0429053;
603289;26546704;1.6649654,-77.0545151;
548596;26546712;1.5239018,-77.0414005;
361308;26546820;1.6695347,-77.009428;
1189742;26547020;1.566509,-76.9237646;
8546621;26547131;1.6697462,-77.0095635;
1172873;26547165;1.6023894,-76.9733664;
1003669;26547193;1.6019099,-76.9730769;
369786;26547205;1.6019094,-76.9730712;
8566540;26547212;1.6780341,-77.0608417;
370838;26547237;1.6048493,-76.9722028;
370842;26547255;1.6049318,-76.9718442;
370840;26547261;1.6049095,-76.9720402;
1099789;26547272;1.5990674,-76.9742912;
369320;26547386;1.5971089,-76.9699027;
369280;26547400;1.5966914,-76.9685321;
8539985;26547407;1.5969386,-76.9683819;
369214;26547414;1.5969339,-76.9700018;
1122230;26547421;1.5969365,-76.9702717;
534427;26547429;1.598417,-76.9721106;
1025533;26567902;1.670028,-77.0115724;
193046;26583401;1.4841247,-77.0822181;
1176759;26583603;1.4062374,-77.1256495;
8532348;26583617;1.416964,-77.0657476;
477782;26583654;1.5714577,-76.9375305;
370898;26584123;1.6067732,-76.9725672;
609799;26584129;1.6067623,-76.9723629;
605393;26584136;1.60657,-76.9719331;
1051751;26588808;1.5957339,-77.0145283;
605391;26588818;1.6067523,-76.9720685;
1071899;26588983;1.6464298,-77.0330787;
362600;26589244;1.6422044,-77.0187325;
1077413;26601798;1.604465,-76.9725096;
370270;26601895;1.5960855,-76.970233;
370488;26602022;1.5995138,-76.9709914;
197216;26603681;1.4234498,-77.0727774;
1063939;26603688;1.4238479,-77.0718873;
1029995;26603705;1.5260079,-77.040077;
551461;26603715;1.5258545,-77.0402339;
193420;26603728;1.5121663,-77.0485756;
1015105;26603734;1.6452758,-77.0199486;
1015112;26603740;1.6453189,-77.0200005;
8553732;26603752;1.6454115,-77.0200716;
1038836;26603758;1.5609971,-77.0249247;
372308;26603767;1.5606709,-77.025115;
1084621;26603818;1.5984437,-76.9716521;
362746;26609192;1.6432036,-77.0183712;
1055718;26609278;1.5108956,-77.0493215;
192874;26609301;1.4734081,-77.0798012;
366654;26609471;1.6700624,-77.0184587;
1225197;26609535;1.4088188,-77.056844;
195434;26609548;1.5198752,-77.0392063;
1225341;26609629;1.5431621,-77.0331719;
8553159;26609931;1.638355,-77.0989609;
8566660;26610376;1.6049042,-76.9740575;
8516949;26619737;1.623155,-76.9755805;
624218;26623402;1.4457357,-77.0743469;
1236711;26637672;1.5156753,-77.0457368;
193960;26648767;1.4910741,-77.0781089;
196644;26648785;1.4109302,-77.1221424;
1175261;26648820;1.4177118,-77.1191425;
1194296;26649102;1.6148287,-76.971796;
1141265;26649129;1.6152396,-76.9716053;
1112254;26649206;1.4006137,-77.1241966;
196582;26649232;1.4002142,-77.1240045;
369370;26673398;1.5988111,-76.9724563;
548611;26673539;1.4789522,-77.0172269;
409654;26673606;1.685577,-76.9922229;
1025911;26676832;1.6697417,-77.0115641;
1015158;26676855;1.6670523,-76.9978411;
1253686;26681545;1.5804891,-76.9608125;
372606;26681559;1.5781441,-76.9676069;
1095521;26681563;1.6678845,-77.0105383;
1027641;26681573;1.6678996,-77.0104597;
361666;26681605;1.6678648,-77.0104538;
361660;26681616;1.6678695,-77.0105316;
370118;26681629;1.6044215,-76.97181;
8566828;26747538;1.6677773,-77.0138722;
1213649;26748227;1.4198856,-77.1133757;
370968;26748332;1.6024682,-76.9697963;
640156;26748337;1.6024128,-76.9697937;
598216;26748370;1.6045863,-76.9664925;
1072954;26748410;1.6019555,-76.9669562;
370988;26748489;1.602453,-76.9689767;
463026;26748550;1.6025133,-76.969019;
1072956;26748646;1.6027041,-76.967737;
1131695;26748822;1.6025917,-76.9678231;
605415;26748840;1.6025693,-76.9678529;
1109912;26748852;1.6027132,-76.9677147;
362250;26748882;1.6690158,-77.0134764;
1097527;26749006;1.6005969,-76.9740024;
1088855;26749072;1.6086531,-76.9975394;
8566882;26772565;1.6671277,-77.0267647;
8566884;26781071;1.6808194,-77.0699117;
620794;26793305;1.6083375,-76.9776986;
1131970;26793309;1.6157616,-76.982434;
1031048;26795857;1.6114609,-76.980172;
608053;26795864;1.6158676,-76.9823281;
374372;26795882;1.6224037,-76.9665506;
1231044;26795901;1.6686751,-77.0132173;
1209326;26795911;1.4763957,-77.0203692;
8547060;26795927;1.4788423,-77.0202623;
1003825;26795944;1.4786727,-77.0202966;
1081405;26795955;1.4789292,-77.0202787;
371400;26795958;1.5969251,-77.0149277;
371398;26795968;1.5969821,-77.0148718;
371392;26795981;1.5970039,-77.0146001;
476318;26795993;1.5969432,-77.0148374;
371396;26796004;1.5969496,-77.0147459;
364858;26796444;1.6388486,-77.0232473;
1015123;26796936;1.6685487,-77.0104271;
1039928;26796950;1.6609976,-77.0607124;
407464;26801422;1.6075467,-76.9661157;
598196;26801442;1.6102863,-76.9660876;
461672;26801459;1.6057969,-76.9716436;
1069034;26801491;1.6058387,-76.9716553;
605319;26801509;1.6064233,-76.9719425;
452280;26801522;1.6058745,-76.9716508;
370874;26801542;1.6063884,-76.9719686;
375332;26801594;1.6057961,-76.9718357;
550355;26801628;1.6701591,-77.0089379;
361186;26801636;1.6701576,-77.0089133;
362074;26801655;1.6709197,-77.0103193;
407518;26801675;1.6700015,-77.0098309;
1068375;26801685;1.6692963,-77.0107546;
1137662;26801696;1.6692859,-77.0119087;
1247195;26801840;1.6215032,-76.9745165;
557169;26801852;1.6210322,-76.9754688;
456390;26801862;1.5165254,-77.0463769;
193224;26801880;1.5165552,-77.0464799;
1070672;26801909;1.5164875,-77.0463351;
1215201;26801918;1.5165829,-77.046492;
404870;26802084;1.6063294,-76.9714739;
440468;26802237;1.6478172,-77.0715321;
1253301;26803438;1.6482639,-76.9741507;
8548293;26803945;1.5713089,-76.9404014;
8566965;26803995;1.6812292,-77.0330267;
1104941;26804070;1.5797641,-76.9625764;
366116;26804107;1.66764,-77.0491768;
1140794;26804115;1.3957705,-77.0241645;
1012534;26804128;1.3242251,-77.0053322;
361660;26819131;1.6678982,-77.0104315;
375324;26839555;1.6060794,-76.9715889;
371114;26851098;1.6008434,-76.9696364;
8566984;26851135;1.485332,-77.0779305;
369716;26851144;1.5997478,-76.9694697;
370752;26851182;1.6029619,-76.971936;
1175732;26851225;1.4003026,-77.1241486;
1093003;26851347;1.6267636,-76.9686721;
374326;26851354;1.6269294,-76.9686619;
8566987;26851431;1.5775162,-76.9675234;
1213330;26851434;1.4000821,-77.1241045;
196954;26851462;1.419066,-77.1192149;
412732;26851484;1.6204547,-77.0738259;
1182893;26851493;1.4228912,-77.1183254;
1024247;26851505;1.6278012,-76.9677949;
372782;26851580;1.5795821,-76.9621538;
1076904;26851597;1.5796847,-76.9624057;
372754;26851619;1.5808144,-76.9637276;
372780;26851674;1.5796054,-76.9622598;
372792;26851692;1.5796264,-76.9622258;
1141785;26851799;1.620521,-77.0737581;
8522602;26851808;1.5141872,-77.0423662;
1245633;26852341;1.6795904,-77.0533917;
8567002;26852464;1.3979896,-77.117304;
196480;26852558;1.3986637,-77.1244539;
1226847;26852690;1.6027882,-76.9691581;
1224728;26852703;1.5820508,-76.9681702;
1264611;26852712;1.582053,-76.9680387;
372538;26852728;1.5808482,-76.9686999;
1182596;26852732;1.5803551,-76.9601896;
1008768;26852745;1.5806266,-76.9598716;
621947;26852756;1.5809186,-76.9596219;
8520230;26852760;1.5812095,-76.9687721;
372508;26852769;1.5848046,-76.9683198;
1220053;26852779;1.599603,-76.9729281;
1178193;26852790;1.5995909,-76.9728812;
8567021;26853529;1.6718649,-77.0131196;
628758;26853691;1.598372,-76.9720264;
372452;26857178;1.5694256,-77.01055;
1209417;26860461;1.6953386,-77.0223647;
1170543;26860468;1.5660186,-76.9242416;
364594;26862728;1.6954566,-77.004223;
370032;26862842;1.6003221,-76.9698915;
1125155;26862869;1.5991679,-76.9696346;
1207423;26862974;1.4678959,-77.0803361;
1197115;26863014;1.4638918,-77.0822477;
1103664;26863066;1.4592217,-77.0843205;
453576;26863097;1.4543368,-77.0958466;
468320;26863103;1.6785905,-77.0440308;
194712;26863135;1.4422141,-77.0983152;
1205738;26863157;1.4912963,-77.0780792;
645734;26865674;1.5250756,-77.0150362;
193996;26878694;1.5244069,-77.0495208;
195506;26886416;1.5290467,-77.0405268;
1056712;26886453;1.6713537,-77.0135114;
605295;26886463;1.5415405,-77.0233629;
1215391;26886465;1.6710553,-77.0102084;
362194;26886475;1.6709828,-77.0125038;
194150;26886524;1.502359,-77.0635843;
1241654;26886558;1.5245097,-77.0494578;
8537336;26886601;1.6287385,-77.0793364;
445504;26886725;1.5994326,-76.9345248;
609681;26886766;1.5757809,-77.0518461;
1140540;26886780;1.5714257,-77.0597798;
1042265;26886801;1.5296762,-77.0341583;
8556491;26886829;1.5898017,-77.0335475;
569132;26886853;1.5564145,-77.0200653;
1212084;26886871;1.4521863,-77.0537406;
434482;26887504;1.6520097,-77.0799078;
1231103;26887890;1.6474514,-77.0840048;
364078;26888074;1.6867422,-76.9597498;
1149214;26888385;1.6015411,-76.9723738;
8559963;26888457;1.4001338,-77.1234847;
442954;26888701;1.5895471,-76.9552072;
531327;26893798;1.6709283,-77.0134474;
566125;26893808;1.6717382,-77.0144228;
364068;26893924;1.6820539,-76.9466638;
415460;26894258;1.6674366,-76.9784216;
513050;26894649;1.3951815,-77.0270034;
196846;26894667;1.3951748,-77.02688;
1070710;26894696;1.3952015,-77.0270719;
1196470;26895560;1.5332525,-77.0342896;
1105580;26896742;1.6716845,-77.0139612;
195492;26903148;1.5238863,-77.0443164;
605265;26903165;1.5097099,-77.0469634;
8567137;26903174;1.4499625,-77.0753715;
1116886;26903248;1.5042297,-77.0386581;
8567138;26903250;1.5128936,-77.0483686;
194048;26903263;1.5084866,-77.0525049;
1117322;26903288;1.5093133,-77.0518772;
645735;26903307;1.5284194,-77.0152533;
1233140;26903313;1.6206368,-76.9664903;
8522238;26903321;1.6314168,-76.9656918;
372818;26903332;1.5802701,-76.9607107;
1112215;26903349;1.50413,-77.0607753;
1264617;26903351;1.5802359,-76.9606218;
1047535;26903362;1.580197,-76.9607334;
193350;26903372;1.5104894,-77.0493014;
404812;26903447;1.5093775,-77.0500583;
193306;26903454;1.5090585,-77.0502671;
1116814;26903469;1.5088748,-77.0505066;
1224043;26903474;1.5191527,-77.0404354;
193836;26903479;1.4977336,-77.0565045;
193854;26903509;1.4978538,-77.0565102;
193328;26903534;1.5073986,-77.0510278;
194078;26903646;1.5145936,-77.0514168;
551126;26904062;1.555624,-77.003794;
370096;26904071;1.603414,-76.9718137;
1181399;26921990;1.6784298,-77.0456953;
1134390;26922038;1.5198337,-77.0395376;
1226921;26922050;1.6805001,-77.0398229;
440360;26922156;1.461578,-77.0611269;
1102392;26922187;1.4698008,-77.0451201;
1226251;26923220;1.4012658,-77.0219615;
613632;26925634;1.34421,-77.0229835;
8561350;26925727;1.4492432,-77.0455743;
1226099;26925735;1.4415596,-77.0448441;
8567151;26925736;1.5173727,-77.0403736;
1036620;26925755;1.4471861,-77.0452046;
1232585;26925763;1.4157511,-76.9915987;
513034;26925784;1.4150801,-77.0133959;
529251;26925788;1.4221452,-77.063499;
1204874;26925798;1.5249708,-77.0511575;
1170466;26929009;1.6505087,-77.0793567;
1213400;26929150;1.576515,-76.9673644;
586729;26929170;1.5711101,-76.9385328;
1233532;26929198;1.4778449,-77.018255;
548573;26929260;1.4772369,-77.0178571;
1089048;26929322;1.5144503,-77.0468903;
1016408;26929330;1.5145414,-77.0467344;
416480;26943621;1.426178,-77.097188;
8537855;26945973;1.3579988,-77.0255445;
1169301;26948966;1.3958341,-77.0273098;
1221940;26949166;1.6898763,-77.0539416;
195818;26949288;1.4377927,-77.056455;
1111758;26949371;1.6626359,-77.0338613;
8567205;26949397;1.5175349,-77.0445002;
8567208;26949513;1.5139713,-77.018983;
529259;26949639;1.4174416,-77.0636879;
1008790;27031637;1.5893778,-77.0359287;
1086865;27031909;1.6777626,-76.9625056;
8567235;27032056;1.424941,-77.058446;
8567236;27032134;1.3342686,-77.0137401;
8567239;27032502;1.5198166,-77.0435805;
8567243;27032574;1.3947628,-77.0426761;
8567247;27032742;1.4276186,-77.0968803;
8567249;27032789;1.424607,-77.0721027;
1149166;27032793;1.5227618,-76.9713099;
8567251;27032856;1.4016069,-77.1243303;
8567252;27032922;1.5126521,-77.0486093;
8567254;27033035;1.4767162,-77.0139883;
8567266;27033480;1.6697118,-77.0095534;
8567253;27033544;1.669725,-77.0095203;
8526269;27033546;1.5870697,-76.9677819;
8567268;27033600;1.4266667,-77.0955099;
8567271;27033740;1.6640802,-77.059141;
